event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_17780,user_193,expense,Grocery delivery,groceries,debit,60.1,EUR,2023-10-31,2023-10-31,settled,,fixed,
event_17781,user_193,expense,Local market purchase,groceries,debit,77.42,EUR,2023-11-07,2023-11-07,settled,,fixed,
event_17782,user_193,expense,Supermarket basket,groceries,debit,61.42,EUR,2023-11-14,2023-11-14,settled,,fixed,
event_17783,user_193,expense,Household groceries,groceries,debit,58.22,EUR,2023-11-21,2023-11-21,settled,,fixed,
event_17784,user_193,expense,Local market purchase,groceries,debit,72.89,EUR,2023-11-28,2023-11-28,settled,,fixed,
event_17785,user_193,expense,Grocery delivery,groceries,debit,65.42,EUR,2023-12-05,2023-12-05,settled,,fixed,
event_17786,user_193,expense,Grocery delivery,groceries,debit,72.44,EUR,2023-12-12,2023-12-12,settled,,fixed,
event_17787,user_193,expense,Local market purchase,groceries,debit,72.69,EUR,2023-12-19,2023-12-19,settled,,fixed,
event_17788,user_193,expense,Fresh food shop,groceries,debit,61.32,EUR,2023-12-26,2023-12-26,settled,,fixed,
event_17789,user_193,expense,Weekly produce market,groceries,debit,75.28,EUR,2024-01-02,2024-01-02,settled,,fixed,
event_17790,user_193,expense,Supermarket basket,groceries,debit,63.59,EUR,2024-01-09,2024-01-09,settled,,fixed,
event_17791,user_193,expense,Grocery delivery,groceries,debit,46.25,EUR,2024-01-16,2024-01-16,settled,,fixed,
event_17792,user_193,expense,Supermarket basket,groceries,debit,60.63,EUR,2024-01-23,2024-01-23,settled,,fixed,
event_17793,user_193,expense,Grocery delivery,groceries,debit,63.88,EUR,2024-01-30,2024-01-30,settled,,fixed,
event_17794,user_193,expense,Grocery delivery,groceries,debit,44.68,EUR,2024-02-06,2024-02-06,settled,,fixed,
event_17795,user_193,expense,Supermarket basket,groceries,debit,64.06,EUR,2024-02-13,2024-02-13,settled,,fixed,
event_17796,user_193,expense,Neighbourhood grocer,groceries,debit,76.62,EUR,2024-02-20,2024-02-20,settled,,fixed,
event_17797,user_193,expense,Fresh food shop,groceries,debit,46.77,EUR,2024-02-27,2024-02-27,settled,,fixed,
event_17798,user_193,expense,Supermarket basket,groceries,debit,71.13,EUR,2024-03-05,2024-03-05,settled,,fixed,
event_17799,user_193,expense,Commuter pass,transport,debit,53.46,EUR,2023-09-13,2023-09-13,settled,,fixed,
event_17800,user_193,expense,Rail pass,transport,debit,49.32,EUR,2023-09-20,2023-09-20,settled,,fixed,
event_17801,user_193,expense,Metro and bus fares,transport,debit,47.95,EUR,2023-09-27,2023-09-27,settled,,fixed,
event_17802,user_193,expense,Local taxi,transport,debit,47.13,EUR,2023-10-04,2023-10-04,settled,,fixed,
event_17803,user_193,expense,Parking and tolls,transport,debit,45,EUR,2023-10-11,2023-10-11,settled,,fixed,
event_17804,user_193,expense,Parking and tolls,transport,debit,39.19,EUR,2023-10-18,2023-10-18,settled,,fixed,
event_17805,user_193,expense,Fuel refill,transport,debit,45.36,EUR,2023-10-25,2023-10-25,settled,,fixed,
event_17806,user_193,expense,Rail pass,transport,debit,50.76,EUR,2023-11-01,2023-11-01,settled,,fixed,
event_17807,user_193,expense,Ride-hailing trip,transport,debit,55.94,EUR,2023-11-08,2023-11-08,settled,,fixed,
event_17808,user_193,expense,Local taxi,transport,debit,34.66,EUR,2023-11-15,2023-11-15,settled,,fixed,
event_17809,user_193,expense,Ride-hailing trip,transport,debit,47.55,EUR,2023-11-22,2023-11-22,settled,,fixed,
event_17810,user_193,expense,Fuel refill,transport,debit,39.05,EUR,2023-11-29,2023-11-29,settled,,fixed,
event_17811,user_193,expense,Rail pass,transport,debit,45.39,EUR,2023-12-06,2023-12-06,settled,,fixed,
event_17812,user_193,expense,Local taxi,transport,debit,46.75,EUR,2023-12-13,2023-12-13,settled,,fixed,
event_17813,user_193,expense,Vehicle charging,transport,debit,49.82,EUR,2023-12-20,2023-12-20,settled,,fixed,
event_17814,user_193,expense,Vehicle charging,transport,debit,50.06,EUR,2023-12-27,2023-12-27,settled,,fixed,
event_17815,user_193,expense,Commuter pass,transport,debit,58.42,EUR,2024-01-03,2024-01-03,settled,,fixed,
event_17816,user_193,expense,Rail pass,transport,debit,55.64,EUR,2024-01-10,2024-01-10,settled,,fixed,
event_17817,user_193,expense,Ride-hailing trip,transport,debit,54.52,EUR,2024-01-17,2024-01-17,settled,,fixed,
event_17818,user_193,expense,Rail pass,transport,debit,55.04,EUR,2024-01-24,2024-01-24,settled,,fixed,
event_17819,user_193,expense,Metro and bus fares,transport,debit,39.73,EUR,2024-01-31,2024-01-31,settled,,fixed,
event_17820,user_193,expense,Ride-hailing trip,transport,debit,55.04,EUR,2024-02-07,2024-02-07,settled,,fixed,
event_17821,user_193,expense,Fuel refill,transport,debit,40.19,EUR,2024-02-14,2024-02-14,settled,,fixed,
event_17822,user_193,expense,Commuter pass,transport,debit,35.76,EUR,2024-02-21,2024-02-21,settled,,fixed,
event_17823,user_193,expense,Metro and bus fares,transport,debit,48.25,EUR,2024-02-28,2024-02-28,settled,,fixed,
event_17824,user_193,expense,Vehicle charging,transport,debit,46.59,EUR,2024-03-06,2024-03-06,settled,,fixed,
event_17825,user_193,expense,Takeaway order,dining,debit,72.09,EUR,2023-09-14,2023-09-14,settled,,reducible,34.5
event_17826,user_193,expense,Lunch with colleagues,dining,debit,56.5,EUR,2023-09-28,2023-09-28,settled,,reducible,34.5
event_17827,user_193,expense,Lunch with colleagues,dining,debit,72.41,EUR,2023-10-12,2023-10-12,settled,,reducible,34.5
event_17828,user_193,expense,Weekend food delivery,dining,debit,53.8,EUR,2023-10-26,2023-10-26,settled,,reducible,34.5
event_17829,user_193,expense,Quick-service meal,dining,debit,77.01,EUR,2023-11-09,2023-11-09,settled,,reducible,34.5
event_17830,user_193,expense,Family dinner,dining,debit,66.6,EUR,2023-11-23,2023-11-23,settled,,reducible,34.5
event_17831,user_193,expense,Takeaway order,dining,debit,75.02,EUR,2023-12-07,2023-12-07,settled,,reducible,34.5
event_17832,user_193,expense,Takeaway order,dining,debit,83.72,EUR,2023-12-21,2023-12-21,settled,,reducible,34.5
event_17833,user_193,expense,Weekend food delivery,dining,debit,67.53,EUR,2024-01-04,2024-01-04,settled,,reducible,34.5
event_17834,user_193,expense,Weekend food delivery,dining,debit,51.23,EUR,2024-01-18,2024-01-18,settled,,reducible,34.5
event_17835,user_193,expense,Weekend food delivery,dining,debit,87.75,EUR,2024-02-01,2024-02-01,settled,,reducible,34.5
event_17836,user_193,expense,Neighbourhood restaurant,dining,debit,55.7,EUR,2024-02-15,2024-02-15,settled,,reducible,34.5
event_17837,user_193,expense,Bakery and snacks,dining,debit,70.66,EUR,2024-02-29,2024-02-29,settled,,reducible,34.5
event_17838,user_194,income,Payroll credit,salary,credit,137000,INR,2025-03-15,2025-03-15,settled,,fixed,
event_17839,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-03-03,2025-03-03,settled,,fixed,
event_17840,user_194,expense,Municipal utilities,utilities,debit,8575.51,INR,2025-03-07,2025-03-07,settled,,fixed,
event_17841,user_194,debt_payment,Vehicle loan payment,debt_repayment,debit,21200,INR,2025-03-12,2025-03-12,settled,,fixed,
event_17842,user_194,expense,Family healthcare expense,healthcare,debit,4221.84,INR,2025-03-11,2025-03-11,settled,,fixed,
event_17843,user_194,expense,Family support payment,family_support,debit,7220,INR,2025-03-14,2025-03-14,settled,,fixed,
event_17844,user_194,subscription,Shared storage plan,cloud_storage,debit,1230,INR,2025-03-13,2025-03-13,settled,,stoppable,
event_17845,user_194,expense,Clothing and household items,shopping,debit,4294.62,INR,2025-03-13,2025-03-13,settled,,reducible,1796
event_17846,user_194,income,Payroll credit,salary,credit,137000,INR,2025-04-15,2025-04-15,settled,,fixed,
event_17847,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-04-03,2025-04-03,settled,,fixed,
event_17848,user_194,expense,Municipal utilities,utilities,debit,8969.59,INR,2025-04-07,2025-04-07,settled,,fixed,
event_17849,user_194,debt_payment,Vehicle loan payment,debt_repayment,debit,21200,INR,2025-04-12,2025-04-12,settled,,fixed,
event_17850,user_194,expense,Family healthcare expense,healthcare,debit,4405.16,INR,2025-04-11,2025-04-11,settled,,fixed,
event_17851,user_194,expense,Family support payment,family_support,debit,7220,INR,2025-04-14,2025-04-14,settled,,fixed,
event_17852,user_194,subscription,Shared storage plan,cloud_storage,debit,1230,INR,2025-04-13,2025-04-13,settled,,stoppable,
event_17853,user_194,expense,Clothing and household items,shopping,debit,4420.91,INR,2025-04-13,2025-04-13,settled,,reducible,1796
event_17854,user_194,income,Payroll credit,salary,credit,137000,INR,2025-05-15,2025-05-15,settled,,fixed,
event_17855,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-05-03,2025-05-03,settled,,fixed,
event_17856,user_194,expense,Municipal utilities,utilities,debit,9212.33,INR,2025-05-07,2025-05-07,settled,,fixed,
event_17857,user_194,debt_payment,Vehicle loan payment,debt_repayment,debit,21200,INR,2025-05-12,2025-05-12,settled,,fixed,
event_17858,user_194,expense,Family healthcare expense,healthcare,debit,4320.07,INR,2025-05-11,2025-05-11,settled,,fixed,
event_17859,user_194,expense,Family support payment,family_support,debit,7220,INR,2025-05-14,2025-05-14,settled,,fixed,
event_17860,user_194,subscription,Shared storage plan,cloud_storage,debit,1230,INR,2025-05-13,2025-05-13,settled,,stoppable,
event_17861,user_194,expense,Clothing and household items,shopping,debit,4825.71,INR,2025-05-13,2025-05-13,settled,,reducible,1796
event_17862,user_194,income,Payroll credit,salary,credit,137000,INR,2025-06-15,2025-06-15,settled,,fixed,
event_17863,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-06-03,2025-06-03,settled,,fixed,
event_17864,user_194,expense,Municipal utilities,utilities,debit,9899.38,INR,2025-06-07,2025-06-07,settled,,fixed,
event_17865,user_194,debt_payment,Vehicle loan payment,debt_repayment,debit,21200,INR,2025-06-12,2025-06-12,settled,,fixed,
event_17866,user_194,expense,Family healthcare expense,healthcare,debit,4783.08,INR,2025-06-11,2025-06-11,settled,,fixed,
event_17867,user_194,expense,Family support payment,family_support,debit,7220,INR,2025-06-14,2025-06-14,settled,,fixed,
event_17868,user_194,subscription,Shared storage plan,cloud_storage,debit,1230,INR,2025-06-13,2025-06-13,settled,,stoppable,
event_17869,user_194,expense,Clothing and household items,shopping,debit,4705.33,INR,2025-06-13,2025-06-13,settled,,reducible,1796
event_17870,user_194,income,Payroll credit,salary,credit,137000,INR,2025-07-15,2025-07-23,settled,,fixed,
event_17871,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-07-03,2025-07-03,settled,,fixed,
event_17872,user_194,expense,Municipal utilities,utilities,debit,8158.95,INR,2025-07-07,2025-07-07,settled,,fixed,
event_17873,user_194,debt_payment,Vehicle loan payment,debt_repayment,debit,21200,INR,2025-07-12,2025-07-12,settled,,fixed,
event_17874,user_194,expense,Family healthcare expense,healthcare,debit,4873.1,INR,2025-07-11,2025-07-11,settled,,fixed,
event_17875,user_194,expense,Family support payment,family_support,debit,7220,INR,2025-07-14,2025-07-14,settled,,fixed,
event_17876,user_194,subscription,Shared storage plan,cloud_storage,debit,1230,INR,2025-07-13,2025-07-13,settled,,stoppable,
event_17877,user_194,expense,Clothing and household items,shopping,debit,4575.58,INR,2025-07-13,2025-07-13,settled,,reducible,1796
event_17878,user_194,expense,Monthly rent,rent,debit,40200,INR,2025-08-03,2025-08-03,settled,,fixed,
event_17879,user_194,expense,Local market purchase,groceries,debit,5067.33,INR,2025-02-09,2025-02-09,settled,,fixed,
event_17880,user_194,expense,Grocery delivery,groceries,debit,5715.09,INR,2025-02-16,2025-02-16,settled,,fixed,
event_17881,user_194,expense,Household groceries,groceries,debit,5366.2,INR,2025-02-23,2025-02-23,settled,,fixed,
event_17882,user_194,expense,Neighbourhood grocer,groceries,debit,6945.08,INR,2025-03-02,2025-03-02,settled,,fixed,
event_17883,user_194,expense,Bulk pantry shop,groceries,debit,5086.81,INR,2025-03-09,2025-03-09,settled,,fixed,
event_17884,user_194,expense,Household groceries,groceries,debit,5775.81,INR,2025-03-16,2025-03-16,settled,,fixed,
event_17885,user_194,expense,Fresh food shop,groceries,debit,5446.8,INR,2025-03-23,2025-03-23,settled,,fixed,
event_17886,user_194,expense,Fresh food shop,groceries,debit,7359.4,INR,2025-03-30,2025-03-30,settled,,fixed,
event_17887,user_194,expense,Household groceries,groceries,debit,7205.09,INR,2025-04-06,2025-04-06,settled,,fixed,
event_17888,user_194,expense,Bulk pantry shop,groceries,debit,6606.13,INR,2025-04-13,2025-04-13,settled,,fixed,
event_17889,user_194,expense,Neighbourhood grocer,groceries,debit,4310.38,INR,2025-04-20,2025-04-20,settled,,fixed,
event_17890,user_194,expense,Grocery delivery,groceries,debit,5909,INR,2025-04-27,2025-04-27,settled,,fixed,
event_17891,user_194,expense,Fresh food shop,groceries,debit,5617.63,INR,2025-05-04,2025-05-04,settled,,fixed,
event_17892,user_194,expense,Grocery delivery,groceries,debit,5035.23,INR,2025-05-11,2025-05-11,settled,,fixed,
event_17893,user_194,expense,Fresh food shop,groceries,debit,7177.14,INR,2025-05-18,2025-05-18,settled,,fixed,
event_17894,user_194,expense,Bulk pantry shop,groceries,debit,4647.21,INR,2025-05-25,2025-05-25,settled,,fixed,
event_17895,user_194,expense,Household groceries,groceries,debit,7309.1,INR,2025-06-01,2025-06-01,settled,,fixed,
event_17896,user_194,expense,Bulk pantry shop,groceries,debit,7263.79,INR,2025-06-08,2025-06-08,settled,,fixed,
event_17897,user_194,expense,Neighbourhood grocer,groceries,debit,4832.3,INR,2025-06-15,2025-06-15,settled,,fixed,
event_17898,user_194,expense,Supermarket basket,groceries,debit,6780.57,INR,2025-06-22,2025-06-22,settled,,fixed,
event_17899,user_194,expense,Local market purchase,groceries,debit,6075.73,INR,2025-06-29,2025-06-29,settled,,fixed,
event_17900,user_194,expense,Local market purchase,groceries,debit,7200.07,INR,2025-07-06,2025-07-06,settled,,fixed,
event_17901,user_194,expense,Grocery delivery,groceries,debit,5401.92,INR,2025-07-13,2025-07-13,settled,,fixed,
event_17902,user_194,expense,Fresh food shop,groceries,debit,4850.37,INR,2025-07-20,2025-07-20,settled,,fixed,
event_17903,user_194,expense,Weekly produce market,groceries,debit,5470.62,INR,2025-07-27,2025-07-27,settled,,fixed,
event_17904,user_194,expense,Supermarket basket,groceries,debit,5599.05,INR,2025-08-03,2025-08-03,settled,,fixed,
event_17905,user_194,expense,Rail pass,transport,debit,1975.33,INR,2025-02-10,2025-02-10,settled,,fixed,
event_17906,user_194,expense,Vehicle charging,transport,debit,2766.16,INR,2025-02-24,2025-02-24,settled,,fixed,
event_17907,user_194,expense,Fuel refill,transport,debit,2661.33,INR,2025-03-10,2025-03-10,settled,,fixed,
event_17908,user_194,expense,Rail pass,transport,debit,2156.94,INR,2025-03-24,2025-03-24,settled,,fixed,
event_17909,user_194,expense,Metro and bus fares,transport,debit,2145.19,INR,2025-04-07,2025-04-07,settled,,fixed,
event_17910,user_194,expense,Fuel refill,transport,debit,2851.51,INR,2025-04-21,2025-04-21,settled,,fixed,
event_17911,user_194,expense,Commuter pass,transport,debit,2932.83,INR,2025-05-05,2025-05-05,settled,,fixed,
event_17912,user_194,expense,Metro and bus fares,transport,debit,2889.6,INR,2025-05-19,2025-05-19,settled,,fixed,
event_17913,user_194,expense,Commuter pass,transport,debit,2601.15,INR,2025-06-02,2025-06-02,settled,,fixed,
event_17914,user_194,expense,Vehicle charging,transport,debit,1837.89,INR,2025-06-16,2025-06-16,settled,,fixed,
event_17915,user_194,expense,Local taxi,transport,debit,1928.12,INR,2025-06-30,2025-06-30,settled,,fixed,
event_17916,user_194,expense,Parking and tolls,transport,debit,2559.98,INR,2025-07-14,2025-07-14,settled,,fixed,
event_17917,user_194,expense,Rail pass,transport,debit,1870.52,INR,2025-07-28,2025-07-28,settled,,fixed,
event_17918,user_195,income,Payroll credit,salary,credit,1222.65,EUR,2025-08-15,2025-08-15,settled,,fixed,
event_17919,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2025-08-04,2025-08-04,settled,,fixed,
event_17920,user_195,expense,Electricity bill,utilities,debit,60.61,EUR,2025-08-08,2025-08-08,settled,,fixed,
event_17921,user_195,expense,Vehicle insurance premium,insurance,debit,50,EUR,2025-08-09,2025-08-09,settled,,fixed,
event_17922,user_195,subscription,Cloud storage plan,cloud_storage,debit,10,EUR,2025-08-14,2025-08-14,settled,,fixed,
event_17923,user_195,subscription,Streaming subscription,streaming,debit,24,EUR,2025-08-11,2025-08-11,settled,,reducible,12
event_17924,user_195,expense,Online retail purchases,shopping,debit,69.01,EUR,2025-08-14,2025-08-14,settled,,fixed,
event_17925,user_195,expense,Games and recreation,entertainment,debit,26.17,EUR,2025-08-16,2025-08-16,settled,,reducible,13
event_17926,user_195,income,Payroll credit,salary,credit,1222.65,EUR,2025-09-15,2025-09-15,settled,,fixed,
event_17927,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2025-09-04,2025-09-04,settled,,fixed,
event_17928,user_195,expense,Electricity bill,utilities,debit,57.05,EUR,2025-09-08,2025-09-08,settled,,fixed,
event_17929,user_195,expense,Vehicle insurance premium,insurance,debit,50,EUR,2025-09-09,2025-09-09,settled,,fixed,
event_17930,user_195,subscription,Cloud storage plan,cloud_storage,debit,10,EUR,2025-09-14,2025-09-14,settled,,fixed,
event_17931,user_195,subscription,Streaming subscription,streaming,debit,24,EUR,2025-09-11,2025-09-11,settled,,reducible,12
event_17932,user_195,expense,Online retail purchases,shopping,debit,65,EUR,2025-09-14,2025-09-14,settled,,fixed,
event_17933,user_195,expense,Games and recreation,entertainment,debit,23.37,EUR,2025-09-16,2025-09-16,settled,,reducible,13
event_17934,user_195,income,Payroll credit,salary,credit,1222.65,EUR,2025-10-15,2025-10-15,settled,,fixed,
event_17935,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2025-10-04,2025-10-04,settled,,fixed,
event_17936,user_195,expense,Electricity bill,utilities,debit,53.85,EUR,2025-10-08,2025-10-08,settled,,fixed,
event_17937,user_195,expense,Vehicle insurance premium,insurance,debit,50,EUR,2025-10-09,2025-10-09,settled,,fixed,
event_17938,user_195,subscription,Cloud storage plan,cloud_storage,debit,10,EUR,2025-10-14,2025-10-14,settled,,fixed,
event_17939,user_195,subscription,Streaming subscription,streaming,debit,24,EUR,2025-10-11,2025-10-11,settled,,reducible,12
event_17940,user_195,expense,Online retail purchases,shopping,debit,72.23,EUR,2025-10-14,2025-10-14,settled,,fixed,
event_17941,user_195,expense,Games and recreation,entertainment,debit,23.77,EUR,2025-10-16,2025-10-16,settled,,reducible,13
event_17942,user_195,income,Payroll credit,salary,credit,1222.65,EUR,2025-11-15,2025-11-15,settled,,fixed,
event_17943,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2025-11-04,2025-11-04,settled,,fixed,
event_17944,user_195,expense,Electricity bill,utilities,debit,56.57,EUR,2025-11-08,2025-11-08,settled,,fixed,
event_17945,user_195,expense,Vehicle insurance premium,insurance,debit,50,EUR,2025-11-09,2025-11-09,settled,,fixed,
event_17946,user_195,subscription,Cloud storage plan,cloud_storage,debit,10,EUR,2025-11-14,2025-11-14,settled,,fixed,
event_17947,user_195,subscription,Streaming subscription,streaming,debit,24,EUR,2025-11-11,2025-11-11,settled,,reducible,12
event_17948,user_195,expense,Online retail purchases,shopping,debit,66.38,EUR,2025-11-14,2025-11-14,settled,,fixed,
event_17949,user_195,expense,Games and recreation,entertainment,debit,25.45,EUR,2025-11-16,2025-11-16,settled,,reducible,13
event_17950,user_195,income,Payroll credit,salary,credit,672.46,EUR,2025-12-15,2025-12-15,settled,,fixed,
event_17951,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2025-12-04,2025-12-04,settled,,fixed,
event_17952,user_195,expense,Electricity bill,utilities,debit,54.66,EUR,2025-12-08,2025-12-08,settled,,fixed,
event_17953,user_195,expense,Vehicle insurance premium,insurance,debit,50,EUR,2025-12-09,2025-12-09,settled,,fixed,
event_17954,user_195,subscription,Cloud storage plan,cloud_storage,debit,10,EUR,2025-12-14,2025-12-14,settled,,fixed,
event_17955,user_195,subscription,Streaming subscription,streaming,debit,24,EUR,2025-12-11,2025-12-11,settled,,reducible,12
event_17956,user_195,expense,Online retail purchases,shopping,debit,70.16,EUR,2025-12-14,2025-12-14,settled,,fixed,
event_17957,user_195,expense,Games and recreation,entertainment,debit,27.8,EUR,2025-12-16,2025-12-16,settled,,reducible,13
event_17958,user_195,expense,Residential rent payment,rent,debit,400.4,EUR,2026-01-04,2026-01-04,settled,,fixed,
event_17959,user_195,expense,Neighbourhood grocer,groceries,debit,61.19,EUR,2025-07-15,2025-07-15,settled,,fixed,
event_17960,user_195,expense,Weekly produce market,groceries,debit,48.47,EUR,2025-07-25,2025-07-25,settled,,fixed,
event_17961,user_195,expense,Supermarket basket,groceries,debit,34.77,EUR,2025-08-04,2025-08-04,settled,,fixed,
event_17962,user_195,expense,Weekly produce market,groceries,debit,45.08,EUR,2025-08-14,2025-08-14,settled,,fixed,
event_17963,user_195,expense,Bulk pantry shop,groceries,debit,61.24,EUR,2025-08-24,2025-08-24,settled,,fixed,
event_17964,user_195,expense,Grocery delivery,groceries,debit,54.22,EUR,2025-09-03,2025-09-03,settled,,fixed,
event_17965,user_195,expense,Weekly produce market,groceries,debit,59.46,EUR,2025-09-13,2025-09-13,settled,,fixed,
event_17966,user_195,expense,Local market purchase,groceries,debit,37.6,EUR,2025-09-23,2025-09-23,settled,,fixed,
event_17967,user_195,expense,Local market purchase,groceries,debit,59.29,EUR,2025-10-03,2025-10-03,settled,,fixed,
event_17968,user_195,expense,Local market purchase,groceries,debit,56.65,EUR,2025-10-13,2025-10-13,settled,,fixed,
event_17969,user_195,expense,Bulk pantry shop,groceries,debit,56.17,EUR,2025-10-23,2025-10-23,settled,,fixed,
event_17970,user_195,expense,Neighbourhood grocer,groceries,debit,46.51,EUR,2025-11-02,2025-11-02,settled,,fixed,
event_17971,user_195,expense,Weekly produce market,groceries,debit,60.44,EUR,2025-11-12,2025-11-12,settled,,fixed,
event_17972,user_195,expense,Supermarket basket,groceries,debit,40.39,EUR,2025-11-22,2025-11-22,settled,,fixed,
event_17973,user_195,expense,Local market purchase,groceries,debit,54.56,EUR,2025-12-02,2025-12-02,settled,,fixed,
event_17974,user_195,expense,Local market purchase,groceries,debit,50.13,EUR,2025-12-12,2025-12-12,settled,,fixed,
event_17975,user_195,expense,Grocery delivery,groceries,debit,35.23,EUR,2025-12-22,2025-12-22,settled,,fixed,
event_17976,user_195,expense,Neighbourhood grocer,groceries,debit,51.86,EUR,2026-01-01,2026-01-01,settled,,fixed,
event_17977,user_195,expense,Local taxi,transport,debit,28.57,EUR,2025-07-16,2025-07-16,settled,,fixed,
event_17978,user_195,expense,Commuter pass,transport,debit,25.33,EUR,2025-07-21,2025-07-21,settled,,fixed,
event_17979,user_195,expense,Parking and tolls,transport,debit,25.87,EUR,2025-07-26,2025-07-26,settled,,fixed,
event_17980,user_195,expense,Rail pass,transport,debit,28.26,EUR,2025-07-31,2025-07-31,settled,,fixed,
event_17981,user_195,expense,Commuter pass,transport,debit,28.43,EUR,2025-08-05,2025-08-05,settled,,fixed,
event_17982,user_195,expense,Commuter pass,transport,debit,19.48,EUR,2025-08-10,2025-08-10,settled,,fixed,
event_17983,user_195,expense,Vehicle charging,transport,debit,21.25,EUR,2025-08-15,2025-08-15,settled,,fixed,
event_17984,user_195,expense,Vehicle charging,transport,debit,31.11,EUR,2025-08-20,2025-08-20,settled,,fixed,
event_17985,user_195,expense,Local taxi,transport,debit,22.63,EUR,2025-08-25,2025-08-25,settled,,fixed,
event_17986,user_195,expense,Metro and bus fares,transport,debit,22.2,EUR,2025-08-30,2025-08-30,settled,,fixed,
event_17987,user_195,expense,Rail pass,transport,debit,22.99,EUR,2025-09-04,2025-09-04,settled,,fixed,
event_17988,user_195,expense,Local taxi,transport,debit,28.53,EUR,2025-09-09,2025-09-09,settled,,fixed,
event_17989,user_195,expense,Fuel refill,transport,debit,24.35,EUR,2025-09-14,2025-09-14,settled,,fixed,
event_17990,user_195,expense,Commuter pass,transport,debit,30.03,EUR,2025-09-19,2025-09-19,settled,,fixed,
event_17991,user_195,expense,Parking and tolls,transport,debit,20.78,EUR,2025-09-24,2025-09-24,settled,,fixed,
event_17992,user_195,expense,Local taxi,transport,debit,21.76,EUR,2025-09-29,2025-09-29,settled,,fixed,
event_17993,user_195,expense,Rail pass,transport,debit,29.37,EUR,2025-10-04,2025-10-04,settled,,fixed,
event_17994,user_195,expense,Fuel refill,transport,debit,21.69,EUR,2025-10-09,2025-10-09,settled,,fixed,
event_17995,user_195,expense,Ride-hailing trip,transport,debit,18.69,EUR,2025-10-14,2025-10-14,settled,,fixed,
event_17996,user_195,expense,Metro and bus fares,transport,debit,18.22,EUR,2025-10-19,2025-10-19,settled,,fixed,
event_17997,user_195,expense,Parking and tolls,transport,debit,19.51,EUR,2025-10-24,2025-10-24,settled,,fixed,
event_17998,user_195,expense,Local taxi,transport,debit,31.71,EUR,2025-10-29,2025-10-29,settled,,fixed,
event_17999,user_195,expense,Rail pass,transport,debit,19.77,EUR,2025-11-03,2025-11-03,settled,,fixed,
event_18000,user_195,expense,Commuter pass,transport,debit,19.88,EUR,2025-11-08,2025-11-08,settled,,fixed,
event_18001,user_195,expense,Fuel refill,transport,debit,19.4,EUR,2025-11-13,2025-11-13,settled,,fixed,
event_18002,user_195,expense,Parking and tolls,transport,debit,18.46,EUR,2025-11-18,2025-11-18,settled,,fixed,
event_18003,user_195,expense,Vehicle charging,transport,debit,22.1,EUR,2025-11-23,2025-11-23,settled,,fixed,
event_18004,user_195,expense,Parking and tolls,transport,debit,29.9,EUR,2025-11-28,2025-11-28,settled,,fixed,
event_18005,user_195,expense,Parking and tolls,transport,debit,24.67,EUR,2025-12-03,2025-12-03,settled,,fixed,
event_18006,user_195,expense,Parking and tolls,transport,debit,30.49,EUR,2025-12-08,2025-12-08,settled,,fixed,
event_18007,user_195,expense,Rail pass,transport,debit,26.04,EUR,2025-12-13,2025-12-13,settled,,fixed,
event_18008,user_195,expense,Ride-hailing trip,transport,debit,21.75,EUR,2025-12-18,2025-12-18,settled,,fixed,
event_18009,user_195,expense,Commuter pass,transport,debit,25.45,EUR,2025-12-23,2025-12-23,settled,,fixed,
event_18010,user_195,expense,Ride-hailing trip,transport,debit,27.36,EUR,2025-12-28,2025-12-28,settled,,fixed,
event_18011,user_195,expense,Metro and bus fares,transport,debit,25.05,EUR,2026-01-02,2026-01-02,settled,,fixed,
event_18012,user_195,expense,Neighbourhood restaurant,dining,debit,35.49,EUR,2025-07-12,2025-07-12,settled,,fixed,
event_18013,user_195,expense,Lunch with colleagues,dining,debit,39.38,EUR,2025-07-19,2025-07-19,settled,,fixed,
event_18014,user_195,expense,Coffee shop,dining,debit,38.48,EUR,2025-07-26,2025-07-26,settled,,fixed,
event_18015,user_195,expense,Quick-service meal,dining,debit,31.32,EUR,2025-08-02,2025-08-02,settled,,fixed,
event_18016,user_195,expense,Coffee shop,dining,debit,45.17,EUR,2025-08-09,2025-08-09,settled,,fixed,
event_18017,user_195,expense,Family dinner,dining,debit,39.87,EUR,2025-08-16,2025-08-16,settled,,fixed,
event_18018,user_195,expense,Family dinner,dining,debit,45.85,EUR,2025-08-23,2025-08-23,settled,,fixed,
event_18019,user_195,expense,Takeaway order,dining,debit,39.48,EUR,2025-08-30,2025-08-30,settled,,fixed,
event_18020,user_195,expense,Neighbourhood restaurant,dining,debit,32.36,EUR,2025-09-06,2025-09-06,settled,,fixed,
